Year,Job_Title,Industry,Automation_Risk,AI_Adoption,Degree_Required,Salary_USD,Experience_Years,Skill_Score,Remote_Work,Job_Demand_Index,Skills
2022,Nurse,Healthcare,16.3,Low,Yes,84411,1,60.0,No,64.2,"Medication, EMR, Empathy"
2022,Nurse,Healthcare,14.5,Low,Yes,73295,1,60.0,Yes,59.6,"Clinical Skills, Patient Care, Medication"
2022,Nurse,Healthcare,11.5,Low,Yes,79682,7,60.0,No,35.8,"Patient Care, Clinical Skills, EMR"
2022,Nurse,Healthcare,11.8,Low,Yes,84842,3,80.0,Yes,62.2,"Medication, Clinical Skills, EMR, Empathy"
2022,Nurse,Healthcare,14.8,Low,Yes,68780,2,60.0,Yes,34.8,"Patient Care, Empathy, Clinical Skills"
2022,Nurse,Healthcare,17.6,Low,Yes,58663,6,80.0,No,55.4,"Empathy, EMR, Clinical Skills, Patient Care"
2022,Nurse,Healthcare,23.9,Low,Yes,81925,11,40.0,No,36.4,"Patient Care, Medication"
2022,Nurse,Healthcare,23.8,Low,Yes,75893,6,60.0,No,52.8,"Empathy, Patient Care, EMR"
2022,Nurse,Healthcare,22.0,Low,Yes,79004,8,60.0,No,52.6,"Empathy, EMR, Patient Care"
2022,Nurse,Healthcare,18.3,Low,Yes,74151,10,40.0,No,53.4,"Clinical Skills, Empathy"
2022,Doctor,Healthcare,18.0,Low,Yes,200692,9,80.0,No,38.5,"Surgery, Diagnosis, EMR, Research"
2022,Doctor,Healthcare,20.9,Low,Yes,172104,7,40.0,Yes,53.3,"Diagnosis, Communication"
2022,Doctor,Healthcare,5.0,Low,Yes,170373,6,100.0,Yes,45.8,"Diagnosis, Communication, EMR, Surgery, Research"
2022,Doctor,Healthcare,9.0,Low,Yes,190179,0,100.0,No,35.4,"EMR, Diagnosis, Communication, Research, Surgery"
2022,Doctor,Healthcare,14.7,Low,Yes,190912,2,60.0,No,32.8,"Surgery, EMR, Communication"
2022,Doctor,Healthcare,5.0,Low,Yes,173500,3,100.0,Yes,54.2,"Diagnosis, EMR, Surgery, Research, Communication"
2022,Doctor,Healthcare,17.2,Low,Yes,199385,8,60.0,No,32.2,"Communication, Research, EMR"
2022,Doctor,Healthcare,10.1,Low,Yes,158541,3,40.0,No,51.8,"Diagnosis, Research"
2022,Doctor,Healthcare,18.5,Low,Yes,199079,5,80.0,No,40.3,"Communication, Surgery, EMR, Research"
2022,Doctor,Healthcare,5.0,Low,Yes,196893,8,80.0,Yes,36.2,"Research, Communication, EMR, Diagnosis"
2022,Doctor,Healthcare,12.8,Low,Yes,203785,5,100.0,No,63.8,"Diagnosis, EMR, Communication, Surgery, Research"
2022,Doctor,Healthcare,18.7,Low,Yes,188228,4,60.0,No,45.5,"Communication, EMR, Surgery"
2022,Doctor,Healthcare,5.0,Low,Yes,183828,4,40.0,Yes,48.7,"Diagnosis, EMR"
2022,Doctor,Healthcare,16.6,Low,Yes,173472,9,60.0,No,39.0,"Communication, Surgery, EMR"
2022,Doctor,Healthcare,11.6,Low,Yes,182411,5,80.0,No,58.6,"Diagnosis, Research, EMR, Surgery"
2022,Doctor,Healthcare,15.5,Low,Yes,164991,10,60.0,No,40.6,"EMR, Surgery, Communication"
2022,Doctor,Healthcare,11.7,Low,Yes,198702,3,60.0,No,52.8,"Surgery, Research, EMR"
2022,Doctor,Healthcare,15.6,Low,Yes,191295,11,80.0,Yes,47.0,"Communication, EMR, Research, Surgery"
2022,Doctor,Healthcare,5.9,Low,Yes,191195,5,40.0,No,60.7,"EMR, Communication"
2022,Doctor,Healthcare,13.8,Low,Yes,177092,7,40.0,Yes,36.2,"Communication, Diagnosis"
2022,Doctor,Healthcare,5.0,Low,Yes,171296,1,80.0,No,32.2,"Diagnosis, Surgery, EMR, Communication"
2022,Doctor,Healthcare,11.9,Low,Yes,196067,4,80.0,No,34.3,"Surgery, Diagnosis, Research, Communication"
2022,Doctor,Healthcare,15.5,Low,Yes,167290,5,100.0,Yes,40.9,"EMR, Diagnosis, Research, Surgery, Communication"
2022,Doctor,Healthcare,10.7,Low,Yes,184525,6,80.0,Yes,53.7,"Surgery, Communication, Research, EMR"
2022,Doctor,Healthcare,14.4,Low,Yes,176545,6,80.0,Yes,58.0,"Communication, Research, EMR, Diagnosis"
2022,Doctor,Healthcare,14.5,Low,Yes,168033,9,60.0,No,66.7,"Surgery, EMR, Communication"
2022,Doctor,Healthcare,10.7,Low,Yes,171811,0,40.0,No,59.1,"EMR, Surgery"
2022,Doctor,Healthcare,11.0,Low,Yes,181686,5,60.0,No,42.8,"Surgery, EMR, Research"
2022,Doctor,Healthcare,23.0,Low,Yes,197883,9,80.0,No,46.2,"Diagnosis, Communication, Surgery, Research"
2022,Doctor,Healthcare,5.0,Low,Yes,210033,2,60.0,Yes,61.7,"EMR, Diagnosis, Research"
2022,Doctor,Healthcare,13.6,Low,Yes,177405,7,80.0,No,40.1,"Research, Surgery, Diagnosis, Communication"
2022,Doctor,Healthcare,5.0,Low,Yes,168523,3,40.0,No,35.2,"Surgery, Communication"
2022,Doctor,Healthcare,5.0,Low,Yes,191887,11,40.0,Yes,40.4,"Communication, Surgery"
2022,Doctor,Healthcare,14.8,Low,Yes,143617,7,60.0,No,36.3,"Diagnosis, Surgery, Communication"
2022,Doctor,Healthcare,10.3,Low,Yes,214012,2,40.0,No,51.4,"EMR, Research"
2022,Doctor,Healthcare,5.0,Low,Yes,154185,1,100.0,No,63.5,"Research, EMR, Diagnosis, Communication, Surgery"
2022,Doctor,Healthcare,5.0,Low,Yes,171791,1,80.0,Yes,39.9,"Diagnosis, Research, EMR, Communication"
2022,Doctor,Healthcare,17.1,Low,Yes,180454,4,40.0,No,57.1,"Diagnosis, Research"
2022,Teacher,Education,38.1,Low,Yes,63256,4,80.0,No,56.5,"Curriculum, Assessment, EdTech, Communication"
2022,Teacher,Education,39.2,Low,Yes,46828,4,100.0,No,49.0,"Patience, EdTech, Communication, Assessment, Curriculum"
2022,Teacher,Education,31.4,Low,Yes,58482,3,40.0,Yes,42.4,"Patience, EdTech"
2022,Teacher,Education,32.9,Low,Yes,50342,2,80.0,No,53.8,"Patience, Curriculum, Communication, EdTech"
2022,Teacher,Education,25.9,Low,Yes,59761,1,80.0,Yes,37.0,"EdTech, Communication, Curriculum, Assessment"
2022,Teacher,Education,26.4,Low,Yes,45896,2,40.0,No,44.3,"Patience, Assessment"
2022,Teacher,Education,37.9,Low,Yes,53088,4,80.0,Yes,36.6,"Assessment, Patience, EdTech, Communication"
2022,Teacher,Education,32.5,Low,Yes,53428,10,40.0,No,39.5,"Assessment, EdTech"
2022,Teacher,Education,29.8,Low,Yes,52898,3,100.0,No,69.6,"EdTech, Patience, Communication, Curriculum, Assessment"
2022,Teacher,Education,36.6,Low,Yes,55111,4,40.0,Yes,45.3,"EdTech, Communication"
2022,Teacher,Education,30.9,Low,Yes,59286,6,80.0,Yes,52.4,"EdTech, Patience, Communication, Curriculum"
2022,Teacher,Education,30.1,Low,Yes,52678,5,80.0,No,41.4,"EdTech, Assessment, Curriculum, Patience"
2022,Teacher,Education,31.2,Low,Yes,51080,10,100.0,No,35.0,"Patience, Assessment, Communication, Curriculum, EdTech"
2022,Teacher,Education,21.9,Low,Yes,58579,0,100.0,Yes,46.6,"Assessment, Communication, Patience, Curriculum, EdTech"
2022,Teacher,Education,22.0,Low,Yes,53012,4,80.0,No,61.0,"Curriculum, Assessment, Communication, Patience"
2022,Teacher,Education,26.9,Low,Yes,50036,4,80.0,No,53.8,"Patience, EdTech, Curriculum, Communication"
2022,Teacher,Education,31.5,Low,Yes,60178,2,40.0,No,32.3,"Communication, Patience"
2022,Teacher,Education,26.6,Low,Yes,56123,5,40.0,No,55.7,"EdTech, Curriculum"
2022,Teacher,Education,27.4,Low,Yes,61434,3,40.0,No,64.5,"EdTech, Communication"
2022,Teacher,Education,30.4,Low,Yes,59146,4,80.0,No,69.7,"Curriculum, EdTech, Patience, Communication"
2022,Teacher,Education,37.9,Low,Yes,55706,11,100.0,Yes,57.7,"Assessment, EdTech, Curriculum, Communication, Patience"
2022,Teacher,Education,30.1,Low,Yes,57363,6,60.0,Yes,52.8,"Assessment, Patience, Curriculum"
2022,Teacher,Education,40.1,Low,Yes,52990,4,40.0,Yes,42.9,"EdTech, Assessment"
2022,Teacher,Education,36.4,Low,Yes,53854,3,100.0,Yes,50.7,"Communication, EdTech, Patience, Assessment, Curriculum"
2022,Teacher,Education,35.8,Low,Yes,55933,4,40.0,No,33.8,"EdTech, Patience"
2022,Teacher,Education,24.4,Low,Yes,44568,5,60.0,No,59.0,"EdTech, Communication, Curriculum"
2022,Teacher,Education,28.7,Low,Yes,52738,4,60.0,No,31.6,"Patience, EdTech, Communication"
2022,Teacher,Education,36.6,Low,Yes,50347,0,40.0,Yes,45.3,"Communication, EdTech"
2022,Teacher,Education,33.2,Low,Yes,50623,3,60.0,No,44.9,"Communication, Assessment, Patience"
2022,Teacher,Education,36.7,Low,Yes,57155,3,100.0,Yes,55.2,"Assessment, Patience, Curriculum, EdTech, Communication"
2022,Teacher,Education,26.0,Low,Yes,55250,3,60.0,No,45.4,"Assessment, Patience, Curriculum"
2022,Teacher,Education,37.5,Low,Yes,49272,2,60.0,Yes,52.9,"EdTech, Assessment, Patience"
2022,Teacher,Education,31.4,Low,Yes,52541,3,100.0,Yes,40.0,"Communication, Assessment, Patience, EdTech, Curriculum"
2022,Teacher,Education,31.8,Low,Yes,49388,1,40.0,No,55.6,"Patience, Curriculum"
2022,Teacher,Education,32.0,Low,Yes,59405,3,80.0,Yes,56.9,"Assessment, EdTech, Patience, Communication"
2022,Teacher,Education,34.9,Low,Yes,49911,0,40.0,No,68.6,"Communication, EdTech"
2022,Teacher,Education,36.3,Low,Yes,44157,6,100.0,Yes,52.5,"Assessment, EdTech, Curriculum, Communication, Patience"
2022,Teacher,Education,32.0,Low,Yes,62486,3,60.0,No,62.3,"Curriculum, EdTech, Patience"
2022,Teacher,Education,27.6,Low,Yes,65281,3,40.0,Yes,43.4,"Patience, Assessment"
2022,Teacher,Education,28.8,Low,Yes,48691,2,60.0,No,50.7,"EdTech, Patience, Communication"
2022,Teacher,Education,30.9,Low,Yes,61683,3,60.0,No,39.4,"Curriculum, EdTech, Assessment"
2022,Teacher,Education,38.4,Low,Yes,56199,8,80.0,Yes,50.9,"Patience, Assessment, EdTech, Communication"
2022,Teacher,Education,30.6,Low,Yes,57053,5,100.0,No,51.7,"Curriculum, Assessment, Communication, EdTech, Patience"
2022,Teacher,Education,39.8,Low,Yes,42703,5,100.0,Yes,69.5,"Patience, Communication, Assessment, Curriculum, EdTech"
2022,Teacher,Education,36.7,Low,Yes,52283,2,40.0,Yes,52.2,"Curriculum, Assessment"
2022,Teacher,Education,37.2,Low,Yes,62404,0,80.0,Yes,61.3,"Assessment, Curriculum, Patience, EdTech"
2022,Teacher,Education,29.2,Low,Yes,64424,1,60.0,Yes,44.4,"Curriculum, EdTech, Patience"
2022,Teacher,Education,33.0,Low,Yes,58415,1,60.0,No,45.8,"EdTech, Patience, Curriculum"
2022,Teacher,Education,37.8,Low,Yes,54541,5,40.0,No,61.2,"Curriculum, Assessment"
2022,Teacher,Education,34.1,Low,Yes,55462,3,40.0,No,57.4,"Curriculum, Patience"
2022,Teacher,Education,37.9,Low,Yes,50007,3,100.0,Yes,34.5,"Patience, Assessment, Curriculum, EdTech, Communication"
2022,Teacher,Education,26.5,Low,Yes,57411,7,100.0,No,33.6,"Assessment, Curriculum, Communication, EdTech, Patience"
2022,Teacher,Education,30.9,Low,Yes,50348,0,60.0,No,31.3,"EdTech, Patience, Communication"
2022,Teacher,Education,36.5,Low,Yes,51225,4,100.0,Yes,69.2,"EdTech, Curriculum, Patience, Assessment, Communication"
2022,Teacher,Education,25.9,Low,Yes,49989,6,80.0,Yes,31.8,"Patience, Communication, Assessment, EdTech"
2022,Teacher,Education,31.0,Low,Yes,52730,3,40.0,No,39.9,"Assessment, Curriculum"
2022,Teacher,Education,31.4,Low,Yes,45498,0,40.0,No,56.4,"Communication, Assessment"
2022,Teacher,Education,30.9,Low,Yes,58546,10,40.0,Yes,67.5,"Communication, Patience"
2022,Teacher,Education,22.2,Low,Yes,46422,2,100.0,No,68.2,"Curriculum, EdTech, Communication, Patience, Assessment"
2022,Teacher,Education,40.7,Low,Yes,56415,3,60.0,No,69.3,"Assessment, EdTech, Curriculum"
2022,Legal Advisor,Legal,37.0,Low,Yes,121451,5,80.0,No,44.1,"Legal Research, Communication, Contracts, Negotiation"
2022,Legal Advisor,Legal,44.1,Low,Yes,128916,2,80.0,No,64.1,"Communication, Compliance, Negotiation, Contracts"
2022,Legal Advisor,Legal,36.1,Low,Yes,139093,8,40.0,No,40.3,"Communication, Compliance"
2022,Legal Advisor,Legal,31.1,Low,Yes,136696,0,40.0,Yes,57.8,"Communication, Contracts"
2022,Legal Advisor,Legal,39.3,Low,Yes,123170,0,100.0,No,52.3,"Contracts, Negotiation, Legal Research, Compliance, Communication"
2022,Legal Advisor,Legal,43.0,Low,Yes,128541,3,60.0,No,36.4,"Communication, Negotiation, Contracts"
2022,Legal Advisor,Legal,39.4,Low,Yes,127721,3,60.0,Yes,55.0,"Negotiation, Communication, Compliance"
2022,Legal Advisor,Legal,37.0,Low,Yes,118307,9,40.0,No,43.2,"Communication, Contracts"
2022,Legal Advisor,Legal,36.1,Low,Yes,122993,2,100.0,No,49.1,"Communication, Contracts, Compliance, Legal Research, Negotiation"
2022,Legal Advisor,Legal,39.8,Low,Yes,130512,8,40.0,Yes,49.5,"Compliance, Legal Research"
2022,Legal Advisor,Legal,31.7,Low,Yes,116399,6,40.0,No,69.3,"Contracts, Negotiation"
2022,Legal Advisor,Legal,30.8,Low,Yes,116093,4,100.0,Yes,55.4,"Negotiation, Legal Research, Compliance, Communication, Contracts"
2022,Legal Advisor,Legal,37.5,Low,Yes,110922,7,100.0,No,42.5,"Negotiation, Contracts, Legal Research, Communication, Compliance"
2022,Legal Advisor,Legal,36.2,Low,Yes,108005,3,80.0,No,61.5,"Legal Research, Communication, Contracts, Compliance"
2022,Legal Advisor,Legal,28.2,Low,Yes,111494,2,100.0,Yes,65.9,"Negotiation, Contracts, Communication, Legal Research, Compliance"
2022,Legal Advisor,Legal,37.3,Low,Yes,125622,5,80.0,No,32.3,"Contracts, Compliance, Legal Research, Communication"
2022,Legal Advisor,Legal,41.8,Low,Yes,123949,5,60.0,No,45.1,"Negotiation, Compliance, Communication"
2022,Legal Advisor,Legal,39.0,Low,Yes,133222,3,60.0,No,58.0,"Contracts, Legal Research, Negotiation"
2022,Legal Advisor,Legal,28.5,Low,Yes,116023,4,100.0,Yes,41.9,"Communication, Negotiation, Contracts, Compliance, Legal Research"
2022,Legal Advisor,Legal,41.5,Low,Yes,133012,0,40.0,No,35.8,"Compliance, Negotiation"
2022,Legal Advisor,Legal,37.6,Low,Yes,124466,7,100.0,No,35.8,"Compliance, Negotiation, Communication, Legal Research, Contracts"
2022,Legal Advisor,Legal,32.5,Low,Yes,147643,5,60.0,No,63.9,"Contracts, Legal Research, Compliance"
2022,Legal Advisor,Legal,41.4,Low,Yes,139006,0,80.0,No,60.0,"Compliance, Negotiation, Contracts, Communication"
2022,Legal Advisor,Legal,47.8,Low,Yes,121316,8,80.0,No,50.6,"Legal Research, Compliance, Negotiation, Contracts"
2022,Legal Advisor,Legal,41.3,Low,Yes,130353,6,60.0,Yes,39.7,"Legal Research, Compliance, Communication"
2022,Legal Advisor,Legal,40.5,Low,Yes,132883,1,100.0,No,51.1,"Compliance, Negotiation, Communication, Contracts, Legal Research"
2022,Legal Advisor,Legal,30.9,Low,Yes,123310,6,40.0,No,42.8,"Legal Research, Contracts"
2022,Legal Advisor,Legal,39.2,Low,Yes,119082,4,40.0,No,58.5,"Legal Research, Compliance"
2022,Legal Advisor,Legal,45.0,Low,Yes,128875,3,100.0,Yes,56.2,"Negotiation, Compliance, Communication, Contracts, Legal Research"
2022,Legal Advisor,Legal,33.1,Low,Yes,127506,2,80.0,No,56.4,"Negotiation, Legal Research, Contracts, Compliance"
2022,Legal Advisor,Legal,33.7,Low,Yes,143955,3,100.0,No,67.6,"Contracts, Negotiation, Communication, Legal Research, Compliance"
2022,Legal Advisor,Legal,37.9,Low,Yes,132319,0,60.0,No,35.3,"Legal Research, Compliance, Communication"
2022,Legal Advisor,Legal,39.8,Low,Yes,124670,3,40.0,Yes,60.9,"Compliance, Communication"
2022,Legal Advisor,Legal,40.2,Low,Yes,133175,6,80.0,Yes,49.3,"Negotiation, Compliance, Contracts, Legal Research"
2022,Legal Advisor,Legal,29.3,Low,Yes,101292,6,100.0,Yes,59.1,"Communication, Legal Research, Contracts, Compliance, Negotiation"
2022,Legal Advisor,Legal,38.4,Low,Yes,115403,5,100.0,No,42.4,"Compliance, Contracts, Legal Research, Negotiation, Communication"
2022,Legal Advisor,Legal,39.8,Low,Yes,126265,2,40.0,No,68.1,"Compliance, Legal Research"
2022,Legal Advisor,Legal,44.5,Low,Yes,125112,4,40.0,No,31.5,"Compliance, Communication"
2022,Legal Advisor,Legal,31.9,Low,Yes,144234,4,40.0,No,69.2,"Communication, Legal Research"
2022,Legal Advisor,Legal,43.3,Low,Yes,116314,9,40.0,No,34.3,"Legal Research, Compliance"
2022,Legal Advisor,Legal,41.5,Low,Yes,112789,2,40.0,No,57.1,"Compliance, Legal Research"
2022,Legal Advisor,Legal,45.5,Low,Yes,130828,2,80.0,No,59.1,"Legal Research, Compliance, Contracts, Negotiation"
2022,Legal Advisor,Legal,38.0,Low,Yes,127299,10,40.0,No,39.8,"Negotiation, Contracts"
2022,Legal Advisor,Legal,34.2,Low,Yes,138554,5,40.0,Yes,48.9,"Communication, Contracts"
2022,Legal Advisor,Legal,44.2,Low,Yes,128096,0,80.0,No,30.8,"Legal Research, Communication, Negotiation, Contracts"
2022,Legal Advisor,Legal,40.8,Low,Yes,133284,6,60.0,No,32.6,"Communication, Contracts, Legal Research"
2022,Legal Advisor,Legal,43.7,Low,Yes,116172,7,100.0,No,50.1,"Communication, Legal Research, Compliance, Negotiation, Contracts"
2022,Legal Advisor,Legal,37.7,Low,Yes,105782,0,100.0,Yes,59.4,"Negotiation, Contracts, Legal Research, Compliance, Communication"
2022,Legal Advisor,Legal,32.4,Low,Yes,138046,0,100.0,Yes,63.5,"Compliance, Contracts, Negotiation, Legal Research, Communication"
2022,Legal Advisor,Legal,38.4,Low,Yes,112180,4,60.0,No,37.1,"Negotiation, Contracts, Communication"
2022,Paralegal,Legal,64.7,Medium,No,52417,4,40.0,No,56.3,"Compliance, MS Office"
2022,Paralegal,Legal,58.7,Medium,No,64670,0,60.0,No,75.9,"Compliance, MS Office, Documentation"
2022,Paralegal,Legal,66.9,Medium,No,50847,5,40.0,No,70.9,"Compliance, MS Office"
2022,Paralegal,Legal,62.1,Medium,No,62403,8,80.0,No,80.6,"MS Office, Compliance, Filing, Documentation"
2022,Paralegal,Legal,58.9,Medium,No,51515,7,60.0,No,55.7,"MS Office, Legal Research, Filing"
2022,Paralegal,Legal,59.6,Medium,No,54705,7,40.0,No,78.1,"Documentation, Filing"
2022,Paralegal,Legal,60.7,Medium,No,57931,1,60.0,No,53.4,"Documentation, Compliance, MS Office"
2022,Paralegal,Legal,73.9,Medium,No,58914,2,100.0,No,61.0,"Legal Research, Documentation, Compliance, Filing, MS Office"
2022,Paralegal,Legal,58.5,Medium,No,66576,2,100.0,No,57.7,"MS Office, Documentation, Compliance, Legal Research, Filing"
2022,Paralegal,Legal,69.6,Medium,No,61386,7,60.0,No,53.5,"Filing, Compliance, Legal Research"
2022,Paralegal,Legal,57.5,Medium,No,54521,3,80.0,Yes,58.4,"Legal Research, Documentation, MS Office, Filing"
2022,Paralegal,Legal,65.9,Medium,No,58865,4,100.0,No,66.8,"Filing, MS Office, Documentation, Legal Research, Compliance"
2022,Paralegal,Legal,59.5,Medium,No,54211,2,60.0,No,86.4,"Filing, MS Office, Documentation"
2022,Paralegal,Legal,52.1,Medium,No,48750,6,40.0,Yes,70.6,"Documentation, MS Office"
2022,Paralegal,Legal,67.0,Medium,No,59804,3,80.0,No,51.9,"Legal Research, Documentation, Filing, MS Office"
2022,Paralegal,Legal,61.8,Medium,No,55886,7,80.0,Yes,71.3,"Legal Research, MS Office, Filing, Compliance"
2022,Paralegal,Legal,64.8,Medium,No,61525,3,40.0,No,85.7,"Filing, Compliance"
2022,Paralegal,Legal,67.1,Medium,No,60898,4,60.0,Yes,88.6,"MS Office, Filing, Legal Research"
2022,Paralegal,Legal,60.3,Medium,No,56171,6,80.0,No,73.7,"Compliance, Documentation, Filing, Legal Research"
2022,Paralegal,Legal,67.1,Medium,No,55822,5,40.0,No,84.1,"Legal Research, Filing"
2022,Paralegal,Legal,66.5,Medium,No,60064,3,80.0,No,62.0,"Compliance, Filing, Documentation, MS Office"
2022,Paralegal,Legal,63.2,Medium,No,60467,2,40.0,Yes,58.2,"Filing, MS Office"
2022,Paralegal,Legal,68.1,Medium,No,54926,6,100.0,No,72.7,"Compliance, Documentation, Legal Research, MS Office, Filing"
2022,Paralegal,Legal,65.9,Medium,No,57222,4,80.0,Yes,50.3,"MS Office, Documentation, Compliance, Legal Research"
2022,Paralegal,Legal,63.2,Medium,No,56720,0,40.0,Yes,81.1,"Filing, Legal Research"
2022,Paralegal,Legal,65.8,Medium,No,66379,0,60.0,Yes,58.3,"Compliance, MS Office, Documentation"
2022,Paralegal,Legal,66.1,Medium,No,47763,7,100.0,No,71.3,"Filing, Legal Research, Documentation, MS Office, Compliance"
2022,Paralegal,Legal,64.3,Medium,No,55444,4,100.0,No,85.4,"Filing, MS Office, Documentation, Compliance, Legal Research"
2022,Paralegal,Legal,67.1,Medium,No,58611,1,40.0,Yes,85.2,"Compliance, Filing"
2022,Paralegal,Legal,62.9,Medium,No,57044,7,40.0,No,67.8,"Compliance, Documentation"
2022,Paralegal,Legal,57.3,Medium,No,64533,3,100.0,Yes,73.0,"Compliance, Documentation, Legal Research, MS Office, Filing"
2022,Paralegal,Legal,55.6,Medium,No,52797,2,40.0,No,59.8,"MS Office, Documentation"
2022,Paralegal,Legal,62.2,Medium,No,57322,1,40.0,No,72.2,"MS Office, Documentation"
2022,Paralegal,Legal,60.1,Medium,No,58232,9,60.0,Yes,62.8,"Compliance, MS Office, Documentation"
2022,Paralegal,Legal,61.8,Medium,No,59073,5,80.0,No,82.2,"Legal Research, Documentation, MS Office, Filing"
2022,Paralegal,Legal,59.3,Medium,No,56483,4,100.0,Yes,55.3,"Legal Research, Documentation, MS Office, Filing, Compliance"
2022,Paralegal,Legal,65.9,Medium,No,59041,7,60.0,Yes,63.1,"Compliance, Documentation, Legal Research"
2022,Paralegal,Legal,58.3,Medium,No,60949,5,80.0,No,88.6,"Compliance, MS Office, Filing, Documentation"
2022,Paralegal,Legal,59.2,Medium,No,54592,7,80.0,No,88.5,"Documentation, MS Office, Compliance, Legal Research"
2022,Paralegal,Legal,67.6,Medium,No,51678,0,60.0,Yes,62.9,"Filing, Documentation, Compliance"
2022,Paralegal,Legal,64.7,Medium,No,57693,2,80.0,No,79.0,"Compliance, Filing, Documentation, Legal Research"
2022,Paralegal,Legal,61.2,Medium,No,62401,9,40.0,No,72.8,"Legal Research, Compliance"
2022,Paralegal,Legal,58.5,Medium,No,54333,11,100.0,Yes,78.2,"MS Office, Filing, Legal Research, Compliance, Documentation"
2022,Paralegal,Legal,68.9,Medium,No,49528,4,100.0,No,75.4,"Documentation, MS Office, Legal Research, Compliance, Filing"
2022,Paralegal,Legal,65.9,Medium,No,55534,0,60.0,No,81.2,"Legal Research, Filing, MS Office"
2022,Paralegal,Legal,65.9,Medium,No,67603,6,40.0,No,84.7,"Filing, MS Office"
2022,Paralegal,Legal,65.9,Medium,No,53775,0,40.0,Yes,59.6,"Compliance, Documentation"
2022,Paralegal,Legal,66.4,Medium,No,57366,0,40.0,No,66.6,"Compliance, Filing"
2022,Paralegal,Legal,62.9,Medium,No,55832,7,80.0,No,52.0,"Legal Research, Filing, Compliance, MS Office"
2022,Paralegal,Legal,66.8,Medium,No,54392,10,100.0,No,87.1,"MS Office, Filing, Documentation, Legal Research, Compliance"
2022,Paralegal,Legal,60.3,Medium,No,60105,8,40.0,No,65.6,"Filing, Legal Research"
2022,Paralegal,Legal,55.1,Medium,No,58255,1,80.0,No,56.3,"Legal Research, Compliance, MS Office, Filing"
2022,Paralegal,Legal,61.8,Medium,No,57311,3,60.0,Yes,75.7,"MS Office, Compliance, Legal Research"
2022,Paralegal,Legal,70.4,Medium,No,57541,2,60.0,No,52.7,"Compliance, Filing, Documentation"
2022,Paralegal,Legal,65.8,Medium,No,52000,1,100.0,No,58.0,"Legal Research, Documentation, Compliance, Filing, MS Office"
2022,Paralegal,Legal,64.0,Medium,No,50262,1,60.0,No,89.0,"Filing, MS Office, Compliance"
2022,Paralegal,Legal,56.7,Medium,No,55323,7,40.0,No,88.7,"MS Office, Legal Research"
2022,Paralegal,Legal,65.5,Medium,No,51609,5,100.0,No,89.0,"Documentation, MS Office, Legal Research, Filing, Compliance"
2022,Paralegal,Legal,69.7,Medium,No,58822,5,60.0,No,55.9,"Documentation, MS Office, Compliance"
2022,Paralegal,Legal,67.9,Medium,No,59218,0,40.0,No,71.5,"MS Office, Legal Research"
2022,Cybersecurity Analyst,Technology,25.2,High,Yes,112946,2,60.0,No,113.4,"SIEM, Python, Firewalls"
2022,Cybersecurity Analyst,Technology,15.6,High,Yes,116279,6,60.0,No,111.6,"Network Security, Ethical Hacking, Firewalls"
2022,Cybersecurity Analyst,Technology,29.5,High,Yes,109571,3,80.0,Yes,106.2,"Firewalls, Network Security, Python, Ethical Hacking"
2022,Cybersecurity Analyst,Technology,22.8,High,Yes,116078,4,100.0,No,118.1,"Network Security, Ethical Hacking, Python, Firewalls, SIEM"
2022,Cybersecurity Analyst,Technology,9.6,High,Yes,83798,6,100.0,Yes,93.2,"Python, Network Security, Ethical Hacking, Firewalls, SIEM"
2022,Cybersecurity Analyst,Technology,17.1,High,Yes,103935,7,60.0,Yes,84.6,"Firewalls, Ethical Hacking, SIEM"
2022,Cybersecurity Analyst,Technology,20.7,High,Yes,108434,10,80.0,Yes,97.8,"Firewalls, Network Security, Python, Ethical Hacking"
2022,Cybersecurity Analyst,Technology,26.8,High,Yes,100202,5,80.0,Yes,113.0,"Network Security, Ethical Hacking, Python, Firewalls"
2022,Cybersecurity Analyst,Technology,26.3,High,Yes,107162,2,80.0,Yes,104.3,"Ethical Hacking, Firewalls, Network Security, SIEM"
2022,Cybersecurity Analyst,Technology,29.2,High,Yes,86120,7,80.0,No,119.6,"Python, SIEM, Network Security, Ethical Hacking"
2022,Cybersecurity Analyst,Technology,16.2,High,Yes,105559,9,80.0,Yes,85.9,"Firewalls, Network Security, Python, SIEM"
2022,Cybersecurity Analyst,Technology,10.9,High,Yes,91761,8,100.0,No,91.2,"Firewalls, Network Security, Ethical Hacking, Python, SIEM"
2022,Cybersecurity Analyst,Technology,14.9,High,Yes,104179,6,80.0,No,85.3,"Ethical Hacking, SIEM, Python, Firewalls"
2022,Cybersecurity Analyst,Technology,8.4,High,Yes,115372,3,40.0,No,88.7,"Network Security, Ethical Hacking"
2022,Cybersecurity Analyst,Technology,26.6,High,Yes,110294,4,40.0,No,116.6,"Network Security, Ethical Hacking"
2022,Cybersecurity Analyst,Technology,21.3,High,Yes,106471,10,40.0,Yes,117.3,"SIEM, Firewalls"
2022,Cybersecurity Analyst,Technology,9.5,High,Yes,130107,8,100.0,Yes,111.1,"Ethical Hacking, Network Security, SIEM, Firewalls, Python"
2022,Cybersecurity Analyst,Technology,18.9,High,Yes,93424,4,40.0,Yes,111.4,"Network Security, Firewalls"
